minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
1043,1,1,65524,115178,2573,3014
1044,1,1,65515,115162,2577,3018
1045,1,1,65518,115168,2568,3008
1046,1,1,65515,115162,2555,2994
1047,1,1,65515,115162,2564,3004
1048,1,1,65514,115160,2552,2990
1049,1,1,65515,115162,2550,2988
1050,1,1,65519,115170,2543,2980
1051,1,1,65520,115170,2531,2966
1052,1,1,65521,115172,2529,2962
1053,1,1,65518,115168,2515,2946
1054,1,1,65517,115166,2512,2942
1055,1,1,65523,115176,2500,2928
1056,1,1,65519,115170,2491,2918
1057,1,1,65519,115170,2469,2892
1058,1,1,65516,115164,2487,2914
1059,1,1,65516,115164,2470,2894
1060,1,1,65519,115170,2461,2882
1061,1,1,65525,115180,2475,2900
1062,1,1,65524,115178,2455,2876
1063,1,1,65525,115180,2471,2894
1064,1,1,65524,115178,2475,2900
1065,1,1,65525,115180,2416,2830
1066,1,1,65518,115168,2444,2864
1067,1,1,65524,115178,2463,2886
1068,1,1,65518,115168,2456,2878
1069,1,1,65531,115190,2422,2838
1070,1,1,65520,115170,2459,2880
1071,1,1,65528,115184,2460,2882
1072,1,1,65526,115182,2431,2848
1073,1,1,65521,115172,2428,2844
1074,1,1,65523,115176,2417,2832
1075,1,1,65523,115176,2437,2854
1076,1,1,65520,115170,2401,2812
1077,1,1,65526,115182,2412,2826
1078,1,1,65523,115176,2427,2844
1079,1,1,65522,115174,2425,2840
1080,1,1,65525,115180,2446,2866
1081,1,1,65524,115178,2434,2852
1082,1,1,65525,115180,2410,2824
1083,1,1,65526,115182,2432,2850
1084,1,1,65525,115180,2422,2838
1085,1,1,65528,115184,2401,2812
1086,1,1,65524,115178,2444,2864
1087,1,1,65519,115170,2441,2860
1088,1,1,65520,115170,2404,2816
1089,1,1,65515,115162,2448,2868
1090,1,1,65524,115178,2398,2810
1091,1,1,65523,115176,2404,2816
1092,1,1,65526,115182,2407,2820
1093,1,1,65526,115182,2399,2810
1094,1,1,65524,115178,2394,2804
1095,1,1,65520,115170,2400,2812
1096,1,1,65530,115188,2391,2800
1097,1,1,65519,115170,2394,2804
1098,1,1,65522,115174,2400,2812
1099,1,1,65521,115172,2391,2800
1100,1,1,65531,115190,2395,2806
1101,1,1,65526,115182,2389,2798
1102,1,1,65523,115176,2392,2802
1103,1,1,65523,115176,2397,2808
1104,1,1,65525,115180,2420,2834
1105,1,1,65525,115180,2393,2804
1106,1,1,65523,115176,2396,2806
1107,1,1,65527,115184,2396,2806
1108,1,1,65524,115178,2395,2806
1109,1,1,65521,115172,2400,2812
1110,1,1,65528,115184,2440,2858
1111,1,1,65528,115184,2392,2802
1112,1,1,65527,115184,2432,2850
1113,1,1,65527,115184,2398,2810
1114,1,1,65519,115170,2399,2810
1115,1,1,65524,115178,2396,2806
1116,1,1,65528,115184,2396,2806
1117,1,1,65526,115182,2399,2810
1118,1,1,65528,115184,2395,2806
1119,1,1,65519,115170,2465,2888
1120,1,1,65521,115172,2395,2806
1121,1,1,65528,115184,2394,2804
1122,1,1,65524,115178,2399,2810
1123,1,1,65526,115182,2395,2806
1124,1,1,65523,115176,2393,2804
1125,1,1,65526,115182,2408,2820
1126,1,1,65527,115184,2426,2842
1127,1,1,65525,115180,2404,2816
1128,1,1,65527,115184,2399,2810
1129,1,1,65528,115184,2397,2808
1130,1,1,65528,115184,2383,2792
1131,1,1,65521,115172,2406,2818
1132,1,1,65525,115180,2398,2810
1133,1,1,65522,115174,2391,2800
1134,1,1,65519,115170,2404,2816
1135,1,1,65526,115182,2393,2804
1136,1,1,65523,115176,2417,2832
1137,1,1,65521,115172,2405,2818
1138,1,1,65523,115176,2400,2812
1139,1,1,65525,115180,2402,2814
1140,1,1,65529,115186,2383,2792
1141,1,1,65524,115178,2394,2804
1142,1,1,65527,115184,2398,2810
1143,1,1,65526,115182,2391,2800
1144,1,1,65527,115184,2391,2800
1145,1,1,65526,115182,2409,2822
1146,1,1,0,0,2400,2812
1147,1,1,0,0,2391,2800
1148,1,1,65531,115190,2392,2802
1149,1,1,65523,115176,2392,2802
1150,1,1,65525,115180,2389,2798
1151,1,1,65519,115170,2449,2868
1152,1,1,65534,115196,2398,2810
1153,1,1,65523,115176,2387,2796
1154,1,1,65527,115184,2396,2806
1155,1,1,65522,115174,2392,2802
1156,1,1,65526,115182,2392,2802
1157,1,1,65520,115170,2438,2856
1158,1,1,65526,115182,2392,2802
1159,1,1,65528,115184,2393,2804
1160,1,1,65519,115170,2456,2878
1161,1,1,65523,115176,2395,2806
1162,1,1,65524,115178,2392,2802
1163,1,1,65521,115172,2391,2800
1164,1,1,65528,115184,2406,2818
1165,1,1,65526,115182,2399,2810
1166,1,1,65522,115174,2403,2816
